navigation_id,user_id,navigation_session,category_name,position,order_id,typeOfStudy,date_added
264,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,World,3,4,NULL,"2014-06-05 21:01:29"
265,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,Technology,2,5,NULL,"2014-06-05 21:01:29"
266,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,UK,2,1,NULL,"2014-06-05 21:02:37"
267,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,Politics,3,2,NULL,"2014-06-05 21:02:37"
268,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,Health,2,3,NULL,"2014-06-05 21:02:37"
269,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,World,3,4,NULL,"2014-06-05 21:02:37"
270,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,Technology,2,5,NULL,"2014-06-05 21:02:37"
271,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,Business,1,6,NULL,"2014-06-05 21:02:37"
272,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,UK,5,7,NULL,"2014-06-05 21:02:37"
273,6,9278d1fc-9bc3-4372-8c17-2d33d57c2945,"Top Stories",5,8,NULL,"2014-06-05 21:02:37"
285,22,38e00614-bb25-4199-a076-372e9b4d5cda,"Top Stories",2,1,NULL,"2014-07-24 17:49:56"
286,23,7f8daf4a-fb0d-4a5a-b2e0-9802de52047d,"Top Stories",1,1,NULL,"2014-07-24 23:23:49"
287,23,0cff137c-0f74-4aa0-8c3e-980fae2840e2,UK,1,1,NULL,"2014-07-25 02:05:28"
288,24,0bd65706-cd94-4518-a0d4-1c36514d8336,Technology,2,1,NULL,"2014-07-25 05:12:35"
289,24,0bd65706-cd94-4518-a0d4-1c36514d8336,Technology,1,2,NULL,"2014-07-25 05:12:35"
290,24,858a1fda-eafc-44be-8237-48219bbf9d99,Politics,2,1,NULL,"2014-07-25 09:24:27"
291,24,858a1fda-eafc-44be-8237-48219bbf9d99,Politics,2,1,NULL,"2014-07-25 09:26:34"
292,25,eed9cf44-5cdf-4a50-91d1-326eb8f3e566,"Top Stories",3,1,NULL,"2014-07-25 09:34:31"
293,24,6d718797-946c-441b-9506-e8df6e7bdf59,Politics,1,1,NULL,"2014-07-25 09:56:05"
294,22,74d8b214-8171-4fe5-9e50-1fe22b104e0e,Technology,2,1,NULL,"2014-07-25 09:59:34"
295,22,74d8b214-8171-4fe5-9e50-1fe22b104e0e,Technology,3,2,NULL,"2014-07-25 09:59:34"
296,22,74d8b214-8171-4fe5-9e50-1fe22b104e0e,Technology,5,3,NULL,"2014-07-25 09:59:34"
297,22,74d8b214-8171-4fe5-9e50-1fe22b104e0e,World,2,4,NULL,"2014-07-25 09:59:34"
298,22,74d8b214-8171-4fe5-9e50-1fe22b104e0e,Technology,1,5,NULL,"2014-07-25 09:59:34"
299,27,77e21bc6-432e-4d23-b547-565056229f23,UK,4,1,NULL,"2014-07-25 12:45:09"
300,27,77e21bc6-432e-4d23-b547-565056229f23,"Education & Family",3,2,NULL,"2014-07-25 12:45:09"
301,27,77e21bc6-432e-4d23-b547-565056229f23,UK,4,1,NULL,"2014-07-25 12:46:08"
302,27,77e21bc6-432e-4d23-b547-565056229f23,"Education & Family",3,2,NULL,"2014-07-25 12:46:08"
303,27,77e21bc6-432e-4d23-b547-565056229f23,UK,4,1,NULL,"2014-07-25 12:46:30"
304,27,77e21bc6-432e-4d23-b547-565056229f23,"Education & Family",3,2,NULL,"2014-07-25 12:46:30"
305,27,77e21bc6-432e-4d23-b547-565056229f23,UK,4,1,NULL,"2014-07-25 12:46:33"
306,27,77e21bc6-432e-4d23-b547-565056229f23,"Education & Family",3,2,NULL,"2014-07-25 12:46:33"
307,27,77e21bc6-432e-4d23-b547-565056229f23,UK,4,1,NULL,"2014-07-25 12:49:08"
308,27,77e21bc6-432e-4d23-b547-565056229f23,"Education & Family",3,2,NULL,"2014-07-25 12:49:09"
309,27,77e21bc6-432e-4d23-b547-565056229f23,"Science & Environment",8,3,NULL,"2014-07-25 12:49:12"
310,24,15e7f825-cf4e-4450-9e77-e60e8a25acc4,World,3,1,NULL,"2014-07-25 18:52:43"
311,24,15e7f825-cf4e-4450-9e77-e60e8a25acc4,"Education & Family",4,2,NULL,"2014-07-25 18:52:44"
312,26,efa391ac-25c9-4e33-9be2-fbbee82586da,"Top Stories",2,1,NULL,"2014-07-25 20:20:30"
313,26,efa391ac-25c9-4e33-9be2-fbbee82586da,World,4,2,NULL,"2014-07-25 20:20:30"
314,24,cb0e26ea-adcf-4d5c-bb14-c56127b8b814,Technology,8,1,NULL,"2014-07-26 03:38:11"
315,28,e9e69204-65e1-489b-b1f1-dd0d65906a2b,"Top Stories",8,1,NULL,"2014-07-26 06:27:35"
316,28,e9e69204-65e1-489b-b1f1-dd0d65906a2b,World,3,2,NULL,"2014-07-26 06:27:36"
317,23,1897b832-cbae-4f4a-839a-3ffc98dc777a,Health,1,1,NULL,"2014-07-26 10:52:28"
318,23,1897b832-cbae-4f4a-839a-3ffc98dc777a,Health,2,2,NULL,"2014-07-26 10:52:28"
319,29,df5f801f-b41f-4e0d-925f-75a2f06f54c7,"Top Stories",1,1,NULL,"2014-07-26 18:20:13"
320,29,df5f801f-b41f-4e0d-925f-75a2f06f54c7,UK,6,2,NULL,"2014-07-26 18:20:13"
321,22,f66a169b-fb3d-4425-955c-e3217a342e52,Technology,8,1,NULL,"2014-07-26 20:29:15"
322,22,f66a169b-fb3d-4425-955c-e3217a342e52,Technology,1,2,NULL,"2014-07-26 20:29:15"
323,24,bd47082c-a42a-4424-b9ef-c96107eae829,Politics,1,1,NULL,"2014-07-26 23:56:33"
324,22,49ba551f-115f-4a9a-a9c9-3f3ad1a477c0,"Top Stories",3,1,NULL,"2014-07-28 08:58:20"
325,22,49ba551f-115f-4a9a-a9c9-3f3ad1a477c0,"Top Stories",3,1,NULL,"2014-07-28 08:59:00"
326,28,5c941443-7cdd-4e96-bd73-11cf8e237c51,"Top Stories",2,1,NULL,"2014-07-28 17:18:34"
327,28,5c941443-7cdd-4e96-bd73-11cf8e237c51,"Top Stories",2,2,NULL,"2014-07-28 17:18:34"
328,28,5c941443-7cdd-4e96-bd73-11cf8e237c51,"Education & Family",7,3,NULL,"2014-07-28 17:18:35"
329,29,c2cd2cf2-761b-4307-99b9-db3eb68ed540,"Top Stories",1,1,NULL,"2014-07-29 05:59:19"
330,29,c2cd2cf2-761b-4307-99b9-db3eb68ed540,"Top Stories",5,2,NULL,"2014-07-29 05:59:19"
331,29,c2cd2cf2-761b-4307-99b9-db3eb68ed540,"Top Stories",1,1,NULL,"2014-07-29 05:59:19"
332,29,c2cd2cf2-761b-4307-99b9-db3eb68ed540,"Top Stories",5,2,NULL,"2014-07-29 05:59:19"
333,22,ef0179c0-6745-4fe5-95e3-f519f9b97ba9,Technology,1,1,NULL,"2014-07-30 10:31:19"
334,22,ef0179c0-6745-4fe5-95e3-f519f9b97ba9,Technology,4,2,NULL,"2014-07-30 10:31:19"
335,22,ef0179c0-6745-4fe5-95e3-f519f9b97ba9,Technology,6,3,NULL,"2014-07-30 10:31:19"
336,22,ef0179c0-6745-4fe5-95e3-f519f9b97ba9,Technology,7,4,NULL,"2014-07-30 10:31:19"
337,24,f3ee2feb-3fa9-4658-8d2b-b4cf544e7f0d,Politics,1,1,NULL,"2014-07-31 05:30:33"
338,29,b92a2acd-7533-4ed8-9d2e-a357965821bf,UK,1,1,NULL,"2014-08-01 06:41:22"
339,28,c896b1ee-2abe-4516-b84b-09d7ec3e8f7c,"Top Stories",2,1,NULL,"2014-08-01 20:00:52"
340,25,6711aa75-7a91-4057-a3c6-be959d2e5c50,"Top Stories",1,1,NULL,"2014-08-01 22:58:35"
341,25,6711aa75-7a91-4057-a3c6-be959d2e5c50,"Top Stories",4,2,NULL,"2014-08-01 22:58:36"
342,25,6711aa75-7a91-4057-a3c6-be959d2e5c50,Technology,4,3,NULL,"2014-08-01 22:58:36"
343,25,8385aded-4177-4466-81c0-6f859632671b,"Top Stories",5,1,NULL,"2014-08-03 10:22:20"
344,25,426939df-5dcf-4cfe-92c8-f41e1af78c5c,Technology,1,1,NULL,"2014-08-03 19:45:35"
346,22,6ef9fed0-36f6-4c09-bb72-59edf924d73f,Business,2,1,NULL,"2014-08-05 18:44:42"
347,22,6ef9fed0-36f6-4c09-bb72-59edf924d73f,"Education & Family",2,2,NULL,"2014-08-05 18:44:43"
348,22,6ef9fed0-36f6-4c09-bb72-59edf924d73f,"Science & Environment",8,3,NULL,"2014-08-05 18:44:43"
349,22,6ef9fed0-36f6-4c09-bb72-59edf924d73f,Business,2,1,NULL,"2014-08-05 18:45:19"
350,22,6ef9fed0-36f6-4c09-bb72-59edf924d73f,"Education & Family",2,2,NULL,"2014-08-05 18:45:19"
351,22,6ef9fed0-36f6-4c09-bb72-59edf924d73f,"Science & Environment",8,3,NULL,"2014-08-05 18:45:19"
352,22,b91d6e42-480d-45ba-ab11-0f10bb00dca5,World,2,1,NULL,"2014-08-08 11:25:35"
353,22,b91d6e42-480d-45ba-ab11-0f10bb00dca5,World,3,2,NULL,"2014-08-08 11:25:36"
354,22,b91d6e42-480d-45ba-ab11-0f10bb00dca5,"Entertainment & Arts",2,3,NULL,"2014-08-08 11:25:36"
355,22,b91d6e42-480d-45ba-ab11-0f10bb00dca5,Technology,2,4,NULL,"2014-08-08 11:25:36"
356,22,b91d6e42-480d-45ba-ab11-0f10bb00dca5,Technology,6,5,NULL,"2014-08-08 11:25:36"
357,22,b91d6e42-480d-45ba-ab11-0f10bb00dca5,UK,4,6,NULL,"2014-08-08 11:25:36"
358,22,589b370f-2efc-40b4-9dc2-aa1faacb51c5,UK,2,1,NULL,"2014-08-10 13:42:37"
359,22,589b370f-2efc-40b4-9dc2-aa1faacb51c5,Technology,4,2,NULL,"2014-08-10 13:42:37"
360,28,0b83cd53-b870-4881-957b-4b5161587211,"Top Stories",3,1,NULL,"2014-08-12 05:30:57"
361,22,15451fbf-5579-4d7c-8956-46c97d4087e5,"Science & Environment",1,1,NULL,"2014-08-13 11:18:20"
769,32,af81c047-a8fa-450d-9519-bd852433dedd,"Top Stories",5,1,NULL,"2014-09-06 21:02:49"
770,32,af81c047-a8fa-450d-9519-bd852433dedd,"Top Stories",6,1,NULL,"2014-09-06 21:04:13"
771,32,af81c047-a8fa-450d-9519-bd852433dedd,Business,4,1,NULL,"2014-09-06 21:06:10"
772,32,af81c047-a8fa-450d-9519-bd852433dedd,Technology,2,1,NULL,"2014-09-06 21:07:42"
773,32,af81c047-a8fa-450d-9519-bd852433dedd,Technology,6,1,NULL,"2014-09-06 21:09:08"
774,33,27d9a517-cafa-432d-8d42-b84d82e9b308,"Top Stories",2,1,NULL,"2014-09-06 22:13:17"
775,33,27d9a517-cafa-432d-8d42-b84d82e9b308,"Top Stories",3,1,NULL,"2014-09-06 22:16:03"
776,33,27d9a517-cafa-432d-8d42-b84d82e9b308,Business,4,1,NULL,"2014-09-06 22:17:08"
777,33,27d9a517-cafa-432d-8d42-b84d82e9b308,Politics,1,1,NULL,"2014-09-06 22:18:35"
778,32,bec896c2-eef9-4e22-af48-d8b4cd30df2e,UK,2,1,NULL,"2014-09-06 22:31:51"
780,32,bec896c2-eef9-4e22-af48-d8b4cd30df2e,"Science & Environment",5,1,NULL,"2014-09-06 22:32:36"
781,32,bec896c2-eef9-4e22-af48-d8b4cd30df2e,Technology,1,1,NULL,"2014-09-06 22:33:27"
782,34,bb202893-1438-4141-973f-158095c7162a,"Top Stories",1,1,NULL,"2014-09-06 22:34:40"
783,34,bb202893-1438-4141-973f-158095c7162a,World,2,1,NULL,"2014-09-06 22:34:50"
784,34,bb202893-1438-4141-973f-158095c7162a,Sports,1,1,NULL,"2014-09-06 22:34:58"
785,34,bb202893-1438-4141-973f-158095c7162a,Politics,1,1,NULL,"2014-09-06 22:35:12"
786,34,bb202893-1438-4141-973f-158095c7162a,"Science & Environment",1,1,NULL,"2014-09-06 22:35:24"
787,32,bec896c2-eef9-4e22-af48-d8b4cd30df2e,World,5,1,NULL,"2014-09-06 22:35:29"
788,34,bb202893-1438-4141-973f-158095c7162a,Health,1,1,NULL,"2014-09-06 22:35:44"
789,32,bec896c2-eef9-4e22-af48-d8b4cd30df2e,World,9,1,NULL,"2014-09-06 22:36:35"
790,32,bec896c2-eef9-4e22-af48-d8b4cd30df2e,Business,1,1,NULL,"2014-09-06 22:37:42"
791,32,bec896c2-eef9-4e22-af48-d8b4cd30df2e,Sports,1,1,NULL,"2014-09-06 22:38:06"
792,32,6ef6577c-4c8a-4a02-b055-3c7655cfeefb,"Top Stories",4,1,NULL,"2014-09-07 11:21:06"
793,32,6ef6577c-4c8a-4a02-b055-3c7655cfeefb,Technology,1,1,NULL,"2014-09-07 11:23:03"
794,32,6ef6577c-4c8a-4a02-b055-3c7655cfeefb,Technology,8,1,NULL,"2014-09-07 11:24:29"
795,32,6ef6577c-4c8a-4a02-b055-3c7655cfeefb,World,1,1,NULL,"2014-09-07 11:25:36"
796,34,8b8e649e-7b31-459f-a191-1b43aa09485d,"Top Stories",2,1,NULL,"2014-09-07 17:20:37"
797,34,8b8e649e-7b31-459f-a191-1b43aa09485d,UK,2,1,NULL,"2014-09-07 17:20:46"
798,34,8b8e649e-7b31-459f-a191-1b43aa09485d,Business,1,1,NULL,"2014-09-07 17:20:56"
799,34,8b8e649e-7b31-459f-a191-1b43aa09485d,Sports,2,1,NULL,"2014-09-07 17:21:06"
800,34,8b8e649e-7b31-459f-a191-1b43aa09485d,Health,2,1,NULL,"2014-09-07 17:21:18"
801,34,8b8e649e-7b31-459f-a191-1b43aa09485d,Technology,2,1,NULL,"2014-09-07 17:21:31"
802,33,45c382b1-95bb-4a77-b109-b072ea0b3838,"Top Stories",1,1,NULL,"2014-09-07 22:09:25"
803,33,45c382b1-95bb-4a77-b109-b072ea0b3838,"Top Stories",6,1,NULL,"2014-09-07 22:16:44"
804,33,45c382b1-95bb-4a77-b109-b072ea0b3838,Business,1,1,NULL,"2014-09-07 22:18:19"
805,33,45c382b1-95bb-4a77-b109-b072ea0b3838,Technology,1,1,NULL,"2014-09-07 22:21:15"
839,36,fca4bcc8-45b8-4722-9e98-c4208b37dc60,"Top Stories",1,1,NULL,"2014-09-10 11:12:52"
840,40,e12713f5-150d-49a4-97d8-80db758d295d,"Top Stories",5,1,NULL,"2014-09-10 12:26:36"
841,40,a3d006c1-f064-464e-8651-7ee7e5fd4847,Health,3,1,NULL,"2014-09-10 12:28:14"
842,40,d66c340d-bee4-4c12-8829-fe156488e77f,"Science & Environment",6,1,NULL,"2014-09-10 12:29:28"
843,40,6c0af4ff-5e8f-42b6-ab99-e6e32a7d8c58,Technology,4,1,NULL,"2014-09-10 12:31:00"
844,8,4aa0b916-daf2-4e82-91a2-35b8219f9207,Sports,2,1,NULL,"2014-09-10 12:49:53"
845,8,4aa0b916-daf2-4e82-91a2-35b8219f9207,Sports,3,1,NULL,"2014-09-10 12:51:04"
846,8,4aa0b916-daf2-4e82-91a2-35b8219f9207,Sports,6,1,NULL,"2014-09-10 12:53:00"
847,8,4aa0b916-daf2-4e82-91a2-35b8219f9207,"Science & Environment",1,1,NULL,"2014-09-10 12:53:32"
848,8,6dcb3425-d01d-4fa8-8244-977a97e3c9ae,Technology,1,1,NULL,"2014-09-10 12:56:40"
849,8,6dcb3425-d01d-4fa8-8244-977a97e3c9ae,Technology,2,1,NULL,"2014-09-10 13:02:24"
850,8,6dcb3425-d01d-4fa8-8244-977a97e3c9ae,Technology,3,1,NULL,"2014-09-10 13:03:11"
851,8,6dcb3425-d01d-4fa8-8244-977a97e3c9ae,Technology,7,1,NULL,"2014-09-10 13:05:18"
852,6,ee51e15c-4e7c-40aa-b35c-c199389d34e4,Business,3,1,NULL,"2014-09-10 15:06:39"
853,6,ee51e15c-4e7c-40aa-b35c-c199389d34e4,Technology,2,1,NULL,"2014-09-10 15:07:43"
854,6,ee51e15c-4e7c-40aa-b35c-c199389d34e4,Technology,7,1,NULL,"2014-09-10 15:08:25"
855,41,c3a95cad-a111-47e4-87b3-a3092186b5bf,"Top Stories",5,1,NULL,"2014-09-10 16:02:41"
856,42,13a359f5-69cc-4527-8b9f-6f64abedfb03,World,1,1,NULL,"2014-09-10 16:04:45"
857,42,13a359f5-69cc-4527-8b9f-6f64abedfb03,World,3,1,NULL,"2014-09-10 16:09:10"
858,42,13a359f5-69cc-4527-8b9f-6f64abedfb03,UK,1,1,NULL,"2014-09-10 16:13:08"
859,7,a19681b8-9f1b-40e2-9bc9-492871ad0bb2,World,1,1,NULL,"2014-09-10 16:19:57"
860,7,a19681b8-9f1b-40e2-9bc9-492871ad0bb2,UK,2,1,NULL,"2014-09-10 16:20:37"
861,37,1acdeca1-76a8-4162-9440-159df7e5061c,World,2,1,NULL,"2014-09-10 19:18:02"
862,37,f3c40261-4683-494b-a9aa-cb517b554dbb,World,2,1,NULL,"2014-09-10 19:18:20"
863,7,d1c3867c-c709-456d-9319-c7a947757ab4,"Top Stories",3,1,NULL,"2014-09-10 22:33:31"
864,7,d1c3867c-c709-456d-9319-c7a947757ab4,"Science & Environment",4,1,NULL,"2014-09-10 22:35:23"
865,7,d1c3867c-c709-456d-9319-c7a947757ab4,Technology,1,1,NULL,"2014-09-10 22:35:49"
866,6,68e32ae3-6401-43a2-be0c-c910a45b0216,"Top Stories",1,1,NULL,"2014-09-11 05:11:55"
867,6,68e32ae3-6401-43a2-be0c-c910a45b0216,"Top Stories",6,1,NULL,"2014-09-11 05:13:41"
868,6,68e32ae3-6401-43a2-be0c-c910a45b0216,"Top Stories",6,1,NULL,"2014-09-11 05:13:42"
869,6,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,"Top Stories",6,1,NULL,"2014-09-11 05:15:13"
870,6,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,Business,7,1,NULL,"2014-09-11 05:16:42"
871,6,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,Technology,1,1,NULL,"2014-09-11 05:17:44"
872,6,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,Technology,4,1,NULL,"2014-09-11 05:22:02"
873,6,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,Sports,3,1,NULL,"2014-09-11 05:22:55"
874,43,eb2082da-ba98-4aa4-adce-d16f78995831,"Top Stories",5,1,NULL,"2014-09-11 07:05:14"
875,43,eb2082da-ba98-4aa4-adce-d16f78995831,Sports,9,1,NULL,"2014-09-11 07:06:14"
876,3,c2f26649-9abd-4762-aff8-382f1598a620,Technology,1,1,NULL,"2014-09-11 07:35:16"
877,41,b3b77f6a-ce40-460e-94fe-1294f51fd533,Business,3,1,NULL,"2014-09-11 07:37:18"
878,41,b3b77f6a-ce40-460e-94fe-1294f51fd533,Business,4,1,NULL,"2014-09-11 07:38:36"
879,41,b3b77f6a-ce40-460e-94fe-1294f51fd533,Politics,5,1,NULL,"2014-09-11 07:40:29"
880,41,e338f03a-00a9-4ecc-b664-1701262472c4,"Entertainment & Arts",9,1,NULL,"2014-09-11 07:44:14"
881,41,e338f03a-00a9-4ecc-b664-1701262472c4,Technology,1,1,NULL,"2014-09-11 07:44:42"
882,41,e338f03a-00a9-4ecc-b664-1701262472c4,World,2,1,NULL,"2014-09-11 07:46:58"
883,8,a8bf42bb-d0d7-4b11-8975-4457c4cdd618,"Science & Environment",2,1,NULL,"2014-09-11 09:02:02"
884,4,f2418f27-49f6-4de3-9e2f-191834dbe462,"Top Stories",1,1,NULL,"2014-09-11 09:42:12"
885,4,f2418f27-49f6-4de3-9e2f-191834dbe462,Health,3,1,NULL,"2014-09-11 09:45:35"
886,4,f2418f27-49f6-4de3-9e2f-191834dbe462,Technology,2,1,NULL,"2014-09-11 09:47:30"
887,103,11cbe218-1c9e-458f-8b6e-f813080f30a7,Sports,1,1,NULL,"2014-09-11 10:47:04"
888,103,11cbe218-1c9e-458f-8b6e-f813080f30a7,Technology,1,1,NULL,"2014-09-11 10:48:29"
894,103,11cbe218-1c9e-458f-8b6e-f813080f30a7,"Science & Environment",1,1,NULL,"2014-09-11 11:03:25"
897,29,a08eaaf7-6a53-44b6-8e8f-6f44dfc5106d,"Top Stories",1,1,NULL,"2014-09-11 12:34:01"
898,29,0774a281-59b1-4304-99d4-dde0c7006673,"Top Stories",1,1,NULL,"2014-09-11 12:36:04"
899,35,2b449f34-d215-47a6-a3b7-38fa9a0db835,"Top Stories",1,1,NULL,"2014-09-11 12:59:27"
901,43,3e07eb53-790c-427d-85f1-860ad8e08fc8,Sports,3,1,NULL,"2014-09-11 13:35:23"
902,8,467ef164-3eea-41d9-a842-9f4b12715b7a,Sports,4,1,NULL,"2014-09-11 15:21:21"
903,8,00185888-76af-4762-85f9-aa5d86f891b6,Technology,1,1,NULL,"2014-09-11 15:23:52"
904,8,ec3f552d-1289-4513-ab6d-8660809ccfdc,Technology,1,1,NULL,"2014-09-11 15:24:17"
905,8,9f2d7bd6-0c85-455a-b5b0-882b09c52734,Technology,2,1,NULL,"2014-09-11 15:26:15"
906,8,a2df6f78-2fbf-4bcc-b306-72df97b4c349,Technology,2,1,NULL,"2014-09-11 15:26:39"
907,8,a2df6f78-2fbf-4bcc-b306-72df97b4c349,Technology,3,1,NULL,"2014-09-11 15:27:09"
908,8,a2df6f78-2fbf-4bcc-b306-72df97b4c349,Health,8,1,NULL,"2014-09-11 15:27:43"
909,105,81e7ae0c-cc2b-48d5-8d97-fd102d8fb8a7,"Top Stories",3,1,NULL,"2014-09-11 16:52:12"
910,105,81e7ae0c-cc2b-48d5-8d97-fd102d8fb8a7,"Top Stories",3,1,NULL,"2014-09-11 16:52:24"
911,105,81e7ae0c-cc2b-48d5-8d97-fd102d8fb8a7,"Science & Environment",7,1,NULL,"2014-09-11 16:53:17"
912,40,d345ac1f-f756-48b6-972a-326b5b40ff21,Health,1,1,NULL,"2014-09-11 16:55:33"
913,3,60732fb9-e814-42bd-9e5e-3aca3dbd769c,Technology,3,1,NULL,"2014-09-11 18:06:33"
914,3,60732fb9-e814-42bd-9e5e-3aca3dbd769c,Technology,4,1,NULL,"2014-09-11 18:08:32"
915,3,60732fb9-e814-42bd-9e5e-3aca3dbd769c,"Top Stories",5,1,NULL,"2014-09-11 18:10:32"
916,3,60732fb9-e814-42bd-9e5e-3aca3dbd769c,"Top Stories",6,1,NULL,"2014-09-11 18:14:42"
917,22,719cc0c8-be51-46de-9eb9-b438e637fd1f,Technology,3,1,NULL,"2014-09-11 18:18:25"
918,3,d5e8c07a-f676-4c93-a1d6-c5034ac86851,World,1,1,NULL,"2014-09-11 19:09:20"
919,3,d5e8c07a-f676-4c93-a1d6-c5034ac86851,Business,1,1,NULL,"2014-09-11 19:11:12"
920,3,d5e8c07a-f676-4c93-a1d6-c5034ac86851,"Science & Environment",2,1,NULL,"2014-09-11 19:12:25"
921,41,9c886979-754e-4e14-bfd9-25ee0bbedf0e,World,4,1,NULL,"2014-09-11 19:13:28"
922,41,9c886979-754e-4e14-bfd9-25ee0bbedf0e,Business,8,1,NULL,"2014-09-11 19:16:40"
923,41,9c886979-754e-4e14-bfd9-25ee0bbedf0e,Technology,4,1,NULL,"2014-09-11 19:18:37"
924,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,"Top Stories",1,1,NULL,"2014-09-11 19:30:23"
925,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,"Top Stories",9,1,NULL,"2014-09-11 19:32:12"
926,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,"Top Stories",3,1,NULL,"2014-09-11 19:34:26"
927,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,Business,9,1,NULL,"2014-09-11 19:37:23"
928,109,f6227a29-c9c7-4c56-9156-c3e56308e770,Health,1,1,NULL,"2014-09-11 19:37:52"
929,109,f6227a29-c9c7-4c56-9156-c3e56308e770,Business,2,1,NULL,"2014-09-11 19:38:39"
930,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,Politics,5,1,NULL,"2014-09-11 19:38:52"
931,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,Politics,2,1,NULL,"2014-09-11 19:41:50"
932,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,Health,9,1,NULL,"2014-09-11 19:42:40"
933,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,"Education & Family",1,1,NULL,"2014-09-11 19:44:04"
934,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,Technology,5,1,NULL,"2014-09-11 19:46:32"
935,108,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,"Top Stories",2,1,NULL,"2014-09-11 19:47:06"
936,6,41c14ea9-2932-49e8-a27d-d992fdd4d332,"Top Stories",3,1,NULL,"2014-09-11 19:48:33"
937,6,41c14ea9-2932-49e8-a27d-d992fdd4d332,"Top Stories",4,1,NULL,"2014-09-11 19:49:50"
938,6,41c14ea9-2932-49e8-a27d-d992fdd4d332,"Top Stories",9,1,NULL,"2014-09-11 19:50:11"
939,6,41c14ea9-2932-49e8-a27d-d992fdd4d332,"Education & Family",2,1,NULL,"2014-09-11 19:50:45"
940,6,4c087877-8c2a-45a5-b7a2-53d3e4be50e5,Technology,1,1,NULL,"2014-09-11 19:52:02"
941,7,995027f3-698c-4204-8efc-899fcc41520b,"Top Stories",1,1,NULL,"2014-09-11 21:06:35"
942,7,995027f3-698c-4204-8efc-899fcc41520b,Sports,3,1,NULL,"2014-09-11 21:07:49"
943,7,995027f3-698c-4204-8efc-899fcc41520b,Technology,1,1,NULL,"2014-09-11 21:09:27"
944,5,9653e75a-d9b8-49d5-8c76-68677f5be11e,Health,6,1,NULL,"2014-09-11 21:34:57"
945,5,4f648d84-13f0-419c-baf6-417b21985f48,Health,6,1,NULL,"2014-09-11 21:40:30"
946,3,cca99a30-78d3-4434-ae0b-afb5744da0e6,Technology,1,1,NULL,"2014-09-11 23:17:26"
947,106,f588d0f2-8b7e-4ce2-9a6b-b1868720c8af,"Top Stories",2,1,NULL,"2014-09-12 00:51:56"
948,106,e13309c4-5bb9-49cf-a7b5-2aba0d795531,"Top Stories",2,1,NULL,"2014-09-12 00:55:52"
949,108,88056e58-3e5d-4ed9-bdc9-c61046d0e53c,World,1,1,NULL,"2014-09-12 03:39:42"
950,108,88056e58-3e5d-4ed9-bdc9-c61046d0e53c,World,6,1,NULL,"2014-09-12 03:41:40"
951,108,88056e58-3e5d-4ed9-bdc9-c61046d0e53c,World,7,1,NULL,"2014-09-12 03:42:54"
952,108,88056e58-3e5d-4ed9-bdc9-c61046d0e53c,World,8,1,NULL,"2014-09-12 03:44:03"
953,108,88056e58-3e5d-4ed9-bdc9-c61046d0e53c,World,4,1,NULL,"2014-09-12 03:46:24"
954,108,88056e58-3e5d-4ed9-bdc9-c61046d0e53c,UK,2,1,NULL,"2014-09-12 03:47:13"
955,108,88056e58-3e5d-4ed9-bdc9-c61046d0e53c,Health,2,1,NULL,"2014-09-12 03:49:24"
956,28,b0245201-1d1c-4c13-a653-8c3d36f2020f,"Top Stories",6,1,NULL,"2014-09-12 04:02:14"
957,6,32a3d046-2249-41b4-8d3a-1c51921d0b7a,"Top Stories",3,1,NULL,"2014-09-12 05:46:30"
958,7,6ef9ef34-7017-4391-a8de-e311fdc3280d,Sports,3,1,NULL,"2014-09-12 05:46:49"
959,6,32a3d046-2249-41b4-8d3a-1c51921d0b7a,"Top Stories",5,1,NULL,"2014-09-12 05:47:15"
960,6,32a3d046-2249-41b4-8d3a-1c51921d0b7a,Business,1,1,NULL,"2014-09-12 05:48:19"
961,6,32a3d046-2249-41b4-8d3a-1c51921d0b7a,Technology,5,1,NULL,"2014-09-12 05:49:19"
